# time des_x des_y des_z pos_x pos_y pos_z des_vx des_vy des_vz vel_x vel_y vel_z err_x err_y err_z verr_x verr_y verr_z force_x force_y force_z kx0 kx1 kx2 kv0 kv1 kv2
1767437119.335179501 -15 1 1.5 -15 1 1.51541 0 0 0 0 0 -0.0217605 0 0 -0.0154092 0 0 0.0217605 0 0 9.51791 15.7 15.7 15 6.4 6.4 6
1767437119.345239940 -15 1 1.5 -15 1 1.51518 0 0 0 0 0 -0.0232016 0 0 -0.0151843 0 0 0.0232016 0 0 9.52917 15.7 15.7 15 6.4 6.4 6
1767437119.355455374 -15 1 1.5 -15 1 1.51495 0 0 0 0 0 -0.0245073 0 0 -0.0149456 0 0 0.0245073 0 0 9.53992 15.7 15.7 15 6.4 6.4 6
1767437119.365373569 -15 1 1.5 -15 1 1.51469 0 0 0 0 0 -0.0256863 0 0 -0.0146946 0 0 0.0256863 0 0 9.55019 15.7 15.7 15 6.4 6.4 6
1767437119.376459611 -15 1 1.5 -15 1 1.51443 0 0 0 0 0 -0.0267436 0 0 -0.0144323 0 0 0.0267436 0 0 9.55998 15.7 15.7 15 6.4 6.4 6
1767437119.385902080 -15 1 1.5 -15 1 1.51416 0 0 0 0 0 -0.0276864 0 0 -0.0141601 0 0 0.0276864 0 0 9.5693 15.7 15.7 15 6.4 6.4 6
1767437119.395406630 -15 1 1.5 -15 1 1.51388 0 0 0 0 0 -0.0285171 0 0 -0.013879 0 0 0.0285171 0 0 9.57813 15.7 15.7 15 6.4 6.4 6
1767437119.405227703 -15 1 1.5 -15 1 1.51359 0 0 0 0 0 -0.0292403 0 0 -0.0135901 0 0 0.0292403 0 0 9.58648 15.7 15.7 15 6.4 6.4 6
1767437119.415396440 -15 1 1.5 -15 1 1.51329 0 0 0 0 0 -0.029859 0 0 -0.0132945 0 0 0.029859 0 0 9.59436 15.7 15.7 15 6.4 6.4 6
1767437119.425091450 -15 1 1.5 -15 1 1.51299 0 0 0 0 0 -0.0303806 0 0 -0.0129932 0 0 0.0303806 0 0 9.60179 15.7 15.7 15 6.4 6.4 6
1767437119.435104957 -15 1 1.5 -15 1 1.51269 0 0 0 0 0 -0.0308082 0 0 -0.0126872 0 0 0.0308082 0 0 9.60877 15.7 15.7 15 6.4 6.4 6
1767437119.445272856 -15 1 1.5 -15 1 1.51238 0 0 0 0 0 -0.0311471 0 0 -0.0123773 0 0 0.0311471 0 0 9.61531 15.7 15.7 15 6.4 6.4 6
1767437119.455303014 -15 1 1.5 -15 1 1.51206 0 0 0 0 0 -0.0314024 0 0 -0.0120645 0 0 0.0314024 0 0 9.62142 15.7 15.7 15 6.4 6.4 6
1767437119.465450523 -15 1 1.5 -15 1 1.51175 0 0 0 0 0 -0.0315805 0 0 -0.0117496 0 0 0.0315805 0 0 9.62713 15.7 15.7 15 6.4 6.4 6
1767437119.475315140 -15 1 1.5 -15 1 1.51143 0 0 0 0 0 -0.0316859 0 0 -0.0114332 0 0 0.0316859 0 0 9.63246 15.7 15.7 15 6.4 6.4 6
1767437119.485539161 -15 1 1.5 -15 1 1.51112 0 0 0 0 0 -0.0317227 0 0 -0.0111161 0 0 0.0317227 0 0 9.6374 15.7 15.7 15 6.4 6.4 6
1767437119.495438008 -15 1 1.5 -15 1 1.5108 0 0 0 0 0 -0.0316951 0 0 -0.0107989 0 0 0.0316951 0 0 9.64197 15.7 15.7 15 6.4 6.4 6
1767437119.505423647 -15 1 1.5 -15 1 1.51048 0 0 0 0 0 -0.0316071 0 0 -0.0104824 0 0 0.0316071 0 0 9.64619 15.7 15.7 15 6.4 6.4 6
1767437119.518593607 -15 1 1.5 -15 1 1.51017 0 0 0 0 0 -0.0314626 0 0 -0.010167 0 0 0.0314626 0 0 9.65006 15.7 15.7 15 6.4 6.4 6
1767437119.525280019 -15 1 1.5 -15 1 1.50985 0 0 0 0 0 -0.0312679 0 0 -0.00985327 0 0 0.0312679 0 0 9.65361 15.7 15.7 15 6.4 6.4 6
1767437119.535948576 -15 1 1.5 -15 1 1.50954 0 0 0 0 0 -0.0310235 0 0 -0.00954178 0 0 0.0310235 0 0 9.65679 15.7 15.7 15 6.4 6.4 6
1767437119.545391295 -15 1 1.5 -15 1 1.50923 0 0 0 0 0 -0.0307336 0 0 -0.00923295 0 0 0.0307336 0 0 9.65965 15.7 15.7 15 6.4 6.4 6
1767437119.555326252 -15 1 1.5 -15 1 1.50893 0 0 0 0 0 -0.0304018 0 0 -0.00892724 0 0 0.0304018 0 0 9.66221 15.7 15.7 15 6.4 6.4 6
1767437119.565296075 -15 1 1.5 -15 1 1.50863 0 0 0 0 0 -0.0300313 0 0 -0.00862505 0 0 0.0300313 0 0 9.66448 15.7 15.7 15 6.4 6.4 6
1767437119.575531564 -15 1 1.5 -15 1 1.50833 0 0 0 0 0 -0.0296255 0 0 -0.00832674 0 0 0.0296255 0 0 9.66648 15.7 15.7 15 6.4 6.4 6
1767437119.585580460 -15 1 1.5 -15 1 1.50803 0 0 0 0 0 -0.0291886 0 0 -0.00803264 0 0 0.0291886 0 0 9.66823 15.7 15.7 15 6.4 6.4 6
1767437119.598561791 -15 1 1.5 -15 1 1.50774 0 0 0 0 0 -0.0287236 0 0 -0.00774306 0 0 0.0287236 0 0 9.66974 15.7 15.7 15 6.4 6.4 6
1767437119.609556050 -15 1 1.5 -15 1 1.50754 0 0 0 0 0 -0.0283834 0 0 -0.00754317 0 0 0.0283834 0 0 9.67068 15.7 15.7 15 6.4 6.4 6
1767437119.615787303 -15 1 1.5 -15 1 1.50732 0 0 0 0 0 -0.0279809 0 0 -0.00731771 0 0 0.0279809 0 0 9.67161 15.7 15.7 15 6.4 6.4 6
1767437119.625418460 -15 1 1.5 -15 1 1.50704 0 0 0 0 0 -0.0274587 0 0 -0.00704049 0 0 0.0274587 0 0 9.6726 15.7 15.7 15 6.4 6.4 6
1767437119.635448050 -15 1 1.5 -15 1 1.50677 0 0 0 0 0 -0.0269176 0 0 -0.0067686 0 0 0.0269176 0 0 9.6734 15.7 15.7 15 6.4 6.4 6
1767437119.645478631 -15 1 1.5 -15 1 1.5065 0 0 0 0 0 -0.02636 0 0 -0.0065022 0 0 0.02636 0 0 9.67402 15.7 15.7 15 6.4 6.4 6
1767437119.655573153 -15 1 1.5 -15 1 1.50624 0 0 0 0 0 -0.0257885 0 0 -0.00624144 0 0 0.0257885 0 0 9.67448 15.7 15.7 15 6.4 6.4 6
1767437119.665533960 -15 1 1.5 -15 1 1.50599 0 0 0 0 0 -0.0252052 0 0 -0.00598646 0 0 0.0252052 0 0 9.67478 15.7 15.7 15 6.4 6.4 6
1767437119.677524391 -15 1 1.5 -15 1 1.50574 0 0 0 0 0 -0.0246123 0 0 -0.00573737 0 0 0.0246123 0 0 9.67494 15.7 15.7 15 6.4 6.4 6
1767437119.685586202 -15 1 1.5 -15 1 1.50549 0 0 0 0 0 -0.0240116 0 0 -0.00549424 0 0 0.0240116 0 0 9.67496 15.7 15.7 15 6.4 6.4 6
1767437119.695626322 -15 1 1.5 -15 1 1.50526 0 0 0 0 0 -0.0234049 0 0 -0.00525716 0 0 0.0234049 0 0 9.67486 15.7 15.7 15 6.4 6.4 6
1767437119.705555817 -15 1 1.5 -15 1 1.50503 0 0 0 0 0 -0.0227938 0 0 -0.00502616 0 0 0.0227938 0 0 9.67465 15.7 15.7 15 6.4 6.4 6
1767437119.715673290 -15 1 1.5 -15 1 1.5048 0 0 0 0 0 -0.0221798 0 0 -0.00480129 0 0 0.0221798 0 0 9.67433 15.7 15.7 15 6.4 6.4 6
1767437119.725523895 -15 1 1.5 -15 1 1.50458 0 0 0 0 0 -0.0215644 0 0 -0.00458257 0 0 0.0215644 0 0 9.67391 15.7 15.7 15 6.4 6.4 6
1767437119.735776294 -15 1 1.5 -15 1 1.50437 0 0 0 0 0 -0.020949 0 0 -0.00437 0 0 0.020949 0 0 9.6734 15.7 15.7 15 6.4 6.4 6
1767437119.745527463 -15 1 1.5 -15 1 1.50416 0 0 0 0 0 -0.0203346 0 0 -0.00416359 0 0 0.0203346 0 0 9.67281 15.7 15.7 15 6.4 6.4 6
1767437119.755691533 -15 1 1.5 -15 1 1.50396 0 0 0 0 0 -0.0197227 0 0 -0.0039633 0 0 0.0197227 0 0 9.67214 15.7 15.7 15 6.4 6.4 6
1767437119.765619716 -15 1 1.5 -15 1 1.50377 0 0 0 0 0 -0.019114 0 0 -0.00376912 0 0 0.019114 0 0 9.67141 15.7 15.7 15 6.4 6.4 6
1767437119.775511010 -15 1 1.5 -15 1 1.50358 0 0 0 0 0 -0.0185096 0 0 -0.00358101 0 0 0.0185096 0 0 9.67061 15.7 15.7 15 6.4 6.4 6
1767437119.785720565 -15 1 1.5 -15 1 1.5034 0 0 0 0 0 -0.0179106 0 0 -0.00339891 0 0 0.0179106 0 0 9.66975 15.7 15.7 15 6.4 6.4 6
1767437119.795701205 -15 1 1.5 -15 1 1.50322 0 0 0 0 0 -0.0173175 0 0 -0.00322278 0 0 0.0173175 0 0 9.66884 15.7 15.7 15 6.4 6.4 6
1767437119.807508040 -15 1 1.5 -15 1 1.50305 0 0 0 0 0 -0.0167312 0 0 -0.00305254 0 0 0.0167312 0 0 9.66789 15.7 15.7 15 6.4 6.4 6
1767437119.816487433 -15 1 1.5 -15 1 1.50289 0 0 0 0 0 -0.0161519 0 0 -0.00288813 0 0 0.0161519 0 0 9.66689 15.7 15.7 15 6.4 6.4 6
1767437119.825860524 -15 1 1.5 -15 1 1.50273 0 0 0 0 0 -0.0155808 0 0 -0.00272947 0 0 0.0155808 0 0 9.66586 15.7 15.7 15 6.4 6.4 6
1767437119.835599563 -15 1 1.5 -15 1 1.50258 0 0 0 0 0 -0.0150184 0 0 -0.00257649 0 0 0.0150184 0 0 9.66479 15.7 15.7 15 6.4 6.4 6
1767437119.845774906 -15 1 1.5 -15 1 1.50243 0 0 0 0 0 -0.0144653 0 0 -0.00242908 0 0 0.0144653 0 0 9.6637 15.7 15.7 15 6.4 6.4 6
1767437119.855639421 -15 1 1.5 -15 1 1.50229 0 0 0 0 0 -0.0139219 0 0 -0.00228715 0 0 0.0139219 0 0 9.66258 15.7 15.7 15 6.4 6.4 6
1767437119.865656075 -15 1 1.5 -15 1 1.50215 0 0 0 0 0 -0.0133887 0 0 -0.0021506 0 0 0.0133887 0 0 9.66144 15.7 15.7 15 6.4 6.4 6
1767437119.875500583 -15 1 1.5 -15 1 1.50202 0 0 0 0 0 -0.0128659 0 0 -0.00201934 0 0 0.0128659 0 0 9.66029 15.7 15.7 15 6.4 6.4 6
1767437119.886442503 -15 1 1.5 -15 1 1.50189 0 0 0 0 0 -0.0123542 0 0 -0.00189325 0 0 0.0123542 0 0 9.65913 15.7 15.7 15 6.4 6.4 6
1767437119.895628790 -15 1 1.5 -15 1 1.50177 0 0 0 0 0 -0.0118535 0 0 -0.00177222 0 0 0.0118535 0 0 9.65795 15.7 15.7 15 6.4 6.4 6
1767437119.906147123 -15 1 1.5 -15 1 1.50166 0 0 0 0 0 -0.011364 0 0 -0.00165614 0 0 0.011364 0 0 9.65677 15.7 15.7 15 6.4 6.4 6
1767437119.915768157 -15 1 1.5 -15 1 1.50154 0 0 0 0 0 -0.0108859 0 0 -0.0015449 0 0 0.0108859 0 0 9.65559 15.7 15.7 15 6.4 6.4 6
1767437119.925579067 -15 1 1.5 -15 1 1.50144 0 0 0 0 0 -0.0104194 0 0 -0.00143839 0 0 0.0104194 0 0 9.65441 15.7 15.7 15 6.4 6.4 6
1767437119.935562290 -15 1 1.5 -15 1 1.50134 0 0 0 0 0 -0.00996459 0 0 -0.00133648 0 0 0.00996459 0 0 9.65322 15.7 15.7 15 6.4 6.4 6
1767437119.948440899 -15 1 1.5 -15 1 1.50124 0 0 0 0 0 -0.00952161 0 0 -0.00123906 0 0 0.00952161 0 0 9.65204 15.7 15.7 15 6.4 6.4 6
1767437119.955600851 -15 1 1.5 -15 1 1.50115 0 0 0 0 0 -0.00909 0 0 -0.00114601 0 0 0.00909 0 0 9.65086 15.7 15.7 15 6.4 6.4 6
1767437119.965726502 -15 1 1.5 -15 1 1.50106 0 0 0 0 0 -0.00867034 0 0 -0.00105722 0 0 0.00867034 0 0 9.64969 15.7 15.7 15 6.4 6.4 6
1767437119.975618354 -15 1 1.5 -15 1 1.50097 0 0 0 0 0 -0.00826274 0 0 -0.000972563 0 0 0.00826274 0 0 9.64853 15.7 15.7 15 6.4 6.4 6
1767437119.985642714 -15 1 1.5 -15 1 1.50089 0 0 0 0 0 -0.00786717 0 0 -0.000891923 0 0 0.00786717 0 0 9.64738 15.7 15.7 15 6.4 6.4 6
1767437119.995642951 -15 1 1.5 -15 1 1.50082 0 0 0 0 0 -0.00748357 0 0 -0.00081518 0 0 0.00748357 0 0 9.64624 15.7 15.7 15 6.4 6.4 6
1767437120.005763349 -15 1 1.5 -15 1 1.50074 0 0 0 0 0 -0.00711185 0 0 -0.000742213 0 0 0.00711185 0 0 9.64512 15.7 15.7 15 6.4 6.4 6
1767437120.015555304 -15 1 1.5 -15 1 1.50067 0 0 0 0 0 -0.00675194 0 0 -0.000672904 0 0 0.00675194 0 0 9.64401 15.7 15.7 15 6.4 6.4 6
1767437120.025559384 -15 1 1.5 -15 1 1.50061 0 0 0 0 0 -0.00640372 0 0 -0.000607135 0 0 0.00640372 0 0 9.64292 15.7 15.7 15 6.4 6.4 6
1767437120.038479575 -15 1 1.5 -15 1 1.50054 0 0 0 0 0 -0.00606706 0 0 -0.000544791 0 0 0.00606706 0 0 9.64185 15.7 15.7 15 6.4 6.4 6
1767437120.045562472 -15 1 1.5 -15 1 1.50049 0 0 0 0 0 -0.00574138 0 0 -0.000485758 0 0 0.00574138 0 0 9.64079 15.7 15.7 15 6.4 6.4 6
1767437120.055716315 -15 1 1.5 -15 1 1.50043 0 0 0 0 0 -0.005427 0 0 -0.000429926 0 0 0.005427 0 0 9.63976 15.7 15.7 15 6.4 6.4 6
1767437120.065484606 -15 1 1.5 -15 1 1.50038 0 0 0 0 0 -0.00512389 0 0 -0.000377181 0 0 0.00512389 0 0 9.63874 15.7 15.7 15 6.4 6.4 6
1767437120.075606027 -15 1 1.5 -15 1 1.50033 0 0 0 0 0 -0.00483208 0 0 -0.00032741 0 0 0.00483208 0 0 9.63775 15.7 15.7 15 6.4 6.4 6
1767437120.085613388 -15 1 1.5 -15 1 1.50028 0 0 0 0 0 -0.00455108 0 0 -0.000280504 0 0 0.00455108 0 0 9.63677 15.7 15.7 15 6.4 6.4 6
1767437120.095630508 -15 1 1.5 -15 1 1.50024 0 0 0 0 0 -0.00428067 0 0 -0.000236354 0 0 0.00428067 0 0 9.63582 15.7 15.7 15 6.4 6.4 6
1767437120.105653510 -15 1 1.5 -15 1 1.50019 0 0 0 0 0 -0.00402066 0 0 -0.000194856 0 0 0.00402066 0 0 9.63489 15.7 15.7 15 6.4 6.4 6
1767437120.115768094 -15 1 1.5 -15 1 1.50016 0 0 0 0 0 -0.00377084 0 0 -0.000155907 0 0 0.00377084 0 0 9.63399 15.7 15.7 15 6.4 6.4 6
1767437120.125571828 -15 1 1.5 -15 1 1.50012 0 0 0 0 0 -0.00353101 0 0 -0.000119406 0 0 0.00353101 0 0 9.6331 15.7 15.7 15 6.4 6.4 6
1767437120.135548471 -15 1 1.5 -15 1 1.50009 0 0 0 0 0 -0.00330116 0 0 -8.52536e-05 0 0 0.00330116 0 0 9.63224 15.7 15.7 15 6.4 6.4 6
1767437120.145463892 -15 1 1.5 -15 1 1.50005 0 0 0 0 0 -0.00308103 0 0 -5.33506e-05 0 0 0.00308103 0 0 9.63141 15.7 15.7 15 6.4 6.4 6
1767437120.155570833 -15 1 1.5 -15 1 1.50002 0 0 0 0 0 -0.00287034 0 0 -2.36015e-05 0 0 0.00287034 0 0 9.6306 15.7 15.7 15 6.4 6.4 6
1767437120.165503646 -15 1 1.5 -15 1 1.5 0 0 0 0 0 -0.00266861 0 0 4.08573e-06 0 0 0.00266861 0 0 9.62981 15.7 15.7 15 6.4 6.4 6
1767437120.175438197 -15 1 1.5 -15 1 1.49997 0 0 0 0 0 -0.00247583 0 0 2.98006e-05 0 0 0.00247583 0 0 9.62904 15.7 15.7 15 6.4 6.4 6
1767437120.185471695 -15 1 1.5 -15 1 1.49995 0 0 0 0 0 -0.00229174 0 0 5.36313e-05 0 0 0.00229174 0 0 9.6283 15.7 15.7 15 6.4 6.4 6
1767437120.200566185 -15 1 1.5 -15 1 1.49992 0 0 0 0 0 -0.00211609 0 0 7.56635e-05 0 0 0.00211609 0 0 9.62758 15.7 15.7 15 6.4 6.4 6
1767437120.205821294 -15 1 1.5 -15 1 1.4999 0 0 0 0 0 -0.00194778 0 0 9.59771e-05 0 0 0.00194778 0 0 9.62688 15.7 15.7 15 6.4 6.4 6
1767437120.216660653 -15 1 1.5 -15 1 1.49989 0 0 0 0 0 -0.00178714 0 0 0.000114645 0 0 0.00178714 0 0 9.6262 15.7 15.7 15 6.4 6.4 6
1767437120.225800198 -15 1 1.5 -15 1 1.49987 0 0 0 0 0 -0.00163415 0 0 0.000131745 0 0 0.00163415 0 0 9.62554 15.7 15.7 15 6.4 6.4 6
1767437120.235549409 -15 1 1.5 -15 1 1.49985 0 0 0 0 0 -0.00148873 0 0 0.000147353 0 0 0.00148873 0 0 9.62491 15.7 15.7 15 6.4 6.4 6
1767437120.245612064 -15 1 1.5 -15 1 1.49984 0 0 0 0 0 -0.00135082 0 0 0.000161545 0 0 0.00135082 0 0 9.6243 15.7 15.7 15 6.4 6.4 6
1767437120.255559606 -15 1 1.5 -15 1 1.49983 0 0 0 0 0 -0.00121997 0 0 0.000174393 0 0 0.00121997 0 0 9.62371 15.7 15.7 15 6.4 6.4 6
1767437120.265574731 -15 1 1.5 -15 1 1.49981 0 0 0 0 0 -0.00109608 0 0 0.000185967 0 0 0.00109608 0 0 9.62314 15.7 15.7 15 6.4 6.4 6
1767437120.275674147 -15 1 1.5 -15 1 1.4998 0 0 0 0 0 -0.000978746 0 0 0.000196336 0 0 0.000978746 0 0 9.62259 15.7 15.7 15 6.4 6.4 6
1767437120.285723447 -15 1 1.5 -15 1 1.49979 0 0 0 0 0 -0.000867733 0 0 0.000205563 0 0 0.000867733 0 0 9.62207 15.7 15.7 15 6.4 6.4 6
1767437120.295816876 -15 1 1.5 -15 1 1.49979 0 0 0 0 0 -0.000762822 0 0 0.000213711 0 0 0.000762822 0 0 9.62156 15.7 15.7 15 6.4 6.4 6
1767437120.305438703 -15 1 1.5 -15 1 1.49978 0 0 0 0 0 -0.0006638 0 0 0.000220839 0 0 0.0006638 0 0 9.62108 15.7 15.7 15 6.4 6.4 6
1767437120.315514918 -15 1 1.5 -15 1 1.49977 0 0 0 0 0 -0.000570576 0 0 0.000227006 0 0 0.000570576 0 0 9.62061 15.7 15.7 15 6.4 6.4 6
1767437120.325666810 -15 1 1.5 -15 1 1.49977 0 0 0 0 0 -0.00048291 0 0 0.000232269 0 0 0.00048291 0 0 9.62017 15.7 15.7 15 6.4 6.4 6
1767437120.335506909 -15 1 1.5 -15 1 1.49976 0 0 0 0 0 -0.00040045 0 0 0.000236681 0 0 0.00040045 0 0 9.61974 15.7 15.7 15 6.4 6.4 6
1767437120.348461012 -15 1 1.5 -15 1 1.49976 0 0 0 0 0 -0.000322999 0 0 0.000240295 0 0 0.000322999 0 0 9.61933 15.7 15.7 15 6.4 6.4 6
1767437120.355593760 -15 1 1.5 -15 1 1.49976 0 0 0 0 0 -0.00025019 0 0 0.000243157 0 0 0.00025019 0 0 9.61894 15.7 15.7 15 6.4 6.4 6
1767437120.365897582 -15 1 1.5 -15 1 1.49975 0 0 0 0 0 -0.000182024 0 0 0.000245314 0 0 0.000182024 0 0 9.61856 15.7 15.7 15 6.4 6.4 6
1767437120.375542906 -15 1 1.5 -15 1 1.49975 0 0 0 0 0 -0.000118357 0 0 0.000246812 0 0 0.000118357 0 0 9.61821 15.7 15.7 15 6.4 6.4 6
1767437120.385571509 -15 1 1.5 -15 1 1.49975 0 0 0 0 0 -5.89953e-05 0 0 0.000247695 0 0 5.89953e-05 0 0 9.61786 15.7 15.7 15 6.4 6.4 6
1767437120.395477025 -15 1 1.5 -15 1 1.49975 0 0 0 0 0 -3.75211e-06 0 0 0.000248005 0 0 3.75211e-06 0 0 9.61754 15.7 15.7 15 6.4 6.4 6
1767437120.405632356 -15 1 1.5 -15 1 1.49975 0 0 0 0 0 4.75553e-05 0 0 0.000247783 0 0 -4.75553e-05 0 0 9.61723 15.7 15.7 15 6.4 6.4 6
1767437120.415592906 -15 1 1.5 -15 1 1.49975 0 0 0 0 0 9.51016e-05 0 0 0.000247067 0 0 -9.51016e-05 0 0 9.61693 15.7 15.7 15 6.4 6.4 6
1767437120.425545181 -15 1 1.5 -15 1 1.49975 0 0 0 0 0 0.00013898 0 0 0.000245893 0 0 -0.00013898 0 0 9.61665 15.7 15.7 15 6.4 6.4 6
1767437120.435472411 -15 1 1.5 -15 1 1.49976 0 0 0 0 0 0.00017945 0 0 0.000244298 0 0 -0.00017945 0 0 9.61638 15.7 15.7 15 6.4 6.4 6
1767437120.445680323 -15 1 1.5 -15 1 1.49976 0 0 0 0 0 0.000216605 0 0 0.000242315 0 0 -0.000216605 0 0 9.61613 15.7 15.7 15 6.4 6.4 6
1767437120.455532623 -15 1 1.5 -15 1 1.49976 0 0 0 0 0 0.000250679 0 0 0.000239976 0 0 -0.000250679 0 0 9.61589 15.7 15.7 15 6.4 6.4 6
1767437120.465650036 -15 1 1.5 -15 1 1.49976 0 0 0 0 0 0.000281823 0 0 0.000237312 0 0 -0.000281823 0 0 9.61567 15.7 15.7 15 6.4 6.4 6
1767437120.475556577 -15 1 1.5 -15 1 1.49977 0 0 0 0 0 0.000310176 0 0 0.000234349 0 0 -0.000310176 0 0 9.61545 15.7 15.7 15 6.4 6.4 6
1767437120.489435205 -15 1 1.5 -15 1 1.49977 0 0 0 0 0 0.000335878 0 0 0.000231117 0 0 -0.000335878 0 0 9.61525 15.7 15.7 15 6.4 6.4 6
1767437120.496098548 -15 1 1.5 -15 1 1.49977 0 0 0 0 0 0.000359188 0 0 0.00022764 0 0 -0.000359188 0 0 9.61506 15.7 15.7 15 6.4 6.4 6
1767437120.505638407 -15 1 1.5 -15 1 1.49978 0 0 0 0 0 0.000380114 0 0 0.000223941 0 0 -0.000380114 0 0 9.61488 15.7 15.7 15 6.4 6.4 6
1767437120.515589703 -15 1 1.5 -15 1 1.49978 0 0 0 0 0 0.000398743 0 0 0.000220045 0 0 -0.000398743 0 0 9.61471 15.7 15.7 15 6.4 6.4 6
1767437120.525121652 -15 1 1.5 -15 1 1.49978 0 0 0 0 0 0.000413649 0 0 0.000216388 0 0 -0.000413649 0 0 9.61456 15.7 15.7 15 6.4 6.4 6
1767437120.535503772 -15 1 1.5 -15 1 1.49979 0 0 0 0 0 0.000429598 0 0 0.000211748 0 0 -0.000429598 0 0 9.6144 15.7 15.7 15 6.4 6.4 6
1767437120.545618114 -15 1 1.5 -15 1 1.49979 0 0 0 0 0 0.000442052 0 0 0.000207388 0 0 -0.000442052 0 0 9.61426 15.7 15.7 15 6.4 6.4 6
1767437120.555795549 -15 1 1.5 -15 1 1.4998 0 0 0 0 0 0.000452701 0 0 0.000202913 0 0 -0.000452701 0 0 9.61413 15.7 15.7 15 6.4 6.4 6
1767437120.565702224 -15 1 1.5 -15 1 1.4998 0 0 0 0 0 0.000461656 0 0 0.000198339 0 0 -0.000461656 0 0 9.614 15.7 15.7 15 6.4 6.4 6
1767437120.575523168 -15 1 1.5 -15 1 1.49981 0 0 0 0 0 0.000469018 0 0 0.000193685 0 0 -0.000469018 0 0 9.61389 15.7 15.7 15 6.4 6.4 6
1767437120.585498066 -15 1 1.5 -15 1 1.49981 0 0 0 0 0 0.000474858 0 0 0.000188964 0 0 -0.000474858 0 0 9.61379 15.7 15.7 15 6.4 6.4 6
1767437120.595486844 -15 1 1.5 -15 1 1.49982 0 0 0 0 0 0.000479276 0 0 0.000184192 0 0 -0.000479276 0 0 9.61369 15.7 15.7 15 6.4 6.4 6
1767437120.605569399 -15 1 1.5 -15 1 1.49982 0 0 0 0 0 0.000482375 0 0 0.000179383 0 0 -0.000482375 0 0 9.6136 15.7 15.7 15 6.4 6.4 6
1767437120.616493818 -15 1 1.5 -15 1 1.49983 0 0 0 0 0 0.000484248 0 0 0.000174549 0 0 -0.000484248 0 0 9.61351 15.7 15.7 15 6.4 6.4 6
1767437120.625526640 -15 1 1.5 -15 1 1.49983 0 0 0 0 0 0.000485004 0 0 0.000169702 0 0 -0.000485004 0 0 9.61344 15.7 15.7 15 6.4 6.4 6
1767437120.635455333 -15 1 1.5 -15 1 1.49984 0 0 0 0 0 0.000484699 0 0 0.000164852 0 0 -0.000484699 0 0 9.61336 15.7 15.7 15 6.4 6.4 6
1767437120.645414044 -15 1 1.5 -15 1 1.49984 0 0 0 0 0 0.00048341 0 0 0.000160011 0 0 -0.00048341 0 0 9.6133 15.7 15.7 15 6.4 6.4 6
1767437120.655408630 -15 1 1.5 -15 1 1.49984 0 0 0 0 0 0.000481212 0 0 0.000155187 0 0 -0.000481212 0 0 9.61324 15.7 15.7 15 6.4 6.4 6
1767437120.665315480 -15 1 1.5 -15 1 1.49985 0 0 0 0 0 0.000478177 0 0 0.00015039 0 0 -0.000478177 0 0 9.61319 15.7 15.7 15 6.4 6.4 6
1767437120.675238552 -15 1 1.5 -15 1 1.49985 0 0 0 0 0 0.000474376 0 0 0.000145626 0 0 -0.000474376 0 0 9.61314 15.7 15.7 15 6.4 6.4 6
1767437120.685338061 -15 1 1.5 -15 1 1.49986 0 0 0 0 0 0.000469871 0 0 0.000140904 0 0 -0.000469871 0 0 9.61309 15.7 15.7 15 6.4 6.4 6
1767437120.698376710 -15 1 1.5 -15 1 1.49986 0 0 0 0 0 0.000464723 0 0 0.000136231 0 0 -0.000464723 0 0 9.61306 15.7 15.7 15 6.4 6.4 6
1767437120.705538959 -15 1 1.5 -15 1 1.49987 0 0 0 0 0 0.000459016 0 0 0.000131612 0 0 -0.000459016 0 0 9.61302 15.7 15.7 15 6.4 6.4 6
1767437120.715562862 -15 1 1.5 -15 1 1.49987 0 0 0 0 0 0.000452774 0 0 0.000127052 0 0 -0.000452774 0 0 9.61299 15.7 15.7 15 6.4 6.4 6
1767437120.725508463 -15 1 1.5 -15 1 1.49988 0 0 0 0 0 0.000446043 0 0 0.000122558 0 0 -0.000446043 0 0 9.61296 15.7 15.7 15 6.4 6.4 6
1767437120.735328193 -15 1 1.5 -15 1 1.49988 0 0 0 0 0 0.000438874 0 0 0.000118133 0 0 -0.000438874 0 0 9.61294 15.7 15.7 15 6.4 6.4 6
1767437120.745365865 -15 1 1.5 -15 1 1.49989 0 0 0 0 0 0.000431313 0 0 0.000113782 0 0 -0.000431313 0 0 9.61292 15.7 15.7 15 6.4 6.4 6
1767437120.755271807 -15 1 1.5 -15 1 1.49989 0 0 0 0 0 0.000423407 0 0 0.000109508 0 0 -0.000423407 0 0 9.6129 15.7 15.7 15 6.4 6.4 6
1767437120.766409790 -15 1 1.5 -15 1 1.49989 0 0 0 0 0 0.000415197 0 0 0.000105315 0 0 -0.000415197 0 0 9.61289 15.7 15.7 15 6.4 6.4 6
1767437120.775888680 -15 1 1.5 -15 1 1.4999 0 0 0 0 0 0.000406725 0 0 0.000101205 0 0 -0.000406725 0 0 9.61288 15.7 15.7 15 6.4 6.4 6
1767437120.786066324 -15 1 1.5 -15 1 1.4999 0 0 0 0 0 0.000398025 0 0 9.71809e-05 0 0 -0.000398025 0 0 9.61287 15.7 15.7 15 6.4 6.4 6
